FECHA INICIO;FECHA TERMINO;CONCEPTO;LINE;KEY Equipment;UNIDAD;CONSUMO;ID;ID Unico;ID FABRICACION
12/08/2024;18/08/2024;VAPOR;FMD;G51;[kg];1523,978425;51;51.7; GRUPO 51
12/08/2024;18/08/2024;VAPOR;UTILITIES;MEDIDOR GENERAL;[Tn];52,5027156;225;225.7;MCE
12/08/2024;18/08/2024;VAPOR;PMD;STS Vena;[Tn];27,57190955;266;266.7;HxD VENA (pre-secado)
12/08/2024;18/08/2024;AGUA;PMD;TOTAL PMD;[m3];64,5;279;279.2;TOTAL PMD
12/08/2024;18/08/2024;VAPOR;PMD;TOTAL PMD;[Tn];50,97873717;279;279.7;TOTAL PMD
18/08/2024;25/08/2024;GAS;PMD;TOTAL PMD;[m3];3556,2;279;279.5;TOTAL PMD
18/08/2024;25/08/2024;AGUA;PMD;Admoist;[m3];11,62031409;231;231.2;HxD VENA (pre-secado)
18/08/2024;25/08/2024;AGUA;PMD;Agua caliente Primario;[m3];18;292;292.2;TOTAL PMD
18/08/2024;25/08/2024;AGUA;PMD;DCCC;[m3];1,16791838;201;201.2;HxD LAMINA (pre-secado)
18/08/2024;25/08/2024;AGUA;PMD;FIBEX;[m3];2,009442032;202;202.2;
18/08/2024;25/08/2024;AGUA;PMD;HxD Lamina Control Spray;[m3];0,741444473;269;269.2;HxD LAMINA (pre-secado)
18/08/2024;25/08/2024;AGUA;PMD;HxD Lamina Dummy Load;[m3];4,391711648;270;270.2;HxD LAMINA (pre-secado)
18/08/2024;25/08/2024;AGUA;PMD;HxD Vena Control;[m3];0,984253196;271;271.2;HxD VENA (pre-secado)
18/08/2024;25/08/2024;AGUA;PMD;HxD Vena Dummy Load;[m3];1,89734034;272;272.2;HxD VENA (pre-secado)
18/08/2024;25/08/2024;AGUA;PMD;Lavado Admoist;[m3];0,365;274;274.2;HxD VENA (pre-secado)
18/08/2024;25/08/2024;AGUA;PMD;Lavado DCCC;[m3];0;320;320.2;HxD LAMINA (pre-secado)
18/08/2024;25/08/2024;AGUA;PMD;Lavado Fibex;[m3];0,807;275;275.2;Fibex
18/08/2024;25/08/2024;AGUA;PMD;Lavado HxD Lamina;[m3];3;321;321.2;HxD LAMINA (pre-secado)
18/08/2024;25/08/2024;AGUA;PMD;Lavado RCC;[m3];1;322;322.2;HxD LAMINA (pre-secado)
18/08/2024;25/08/2024;AGUA;PMD;Lavado sala Casing;[m3];1,46;276;276.2;HxD LAMINA (pre-secado)
18/08/2024;25/08/2024;AGUA;PMD;RCC;[m3];0,260432296;277;277.2;HxD LAMINA (pre-secado)
18/08/2024;25/08/2024;AGUA;PMD;Sala Casing;[m3];1,905599238;278;278.2;HxD LAMINA (pre-secado)
18/08/2024;25/08/2024;A. COMPRIMIDO;GD;C13;[m3];0;13;13.1;GRUPO 13
18/08/2024;25/08/2024;A. COMPRIMIDO;FOCKE;C25;[m3];0;25;25.1;GRUPO 25
18/08/2024;25/08/2024;A. COMPRIMIDO;GD;C32;[m3];1323,674679;32;32.1;GRUPO 32
18/08/2024;25/08/2024;A. COMPRIMIDO;FOCKE;C33;[m3];13767,13057;33;33.1;GRUPO 33
18/08/2024;25/08/2024;A. COMPRIMIDO;GD;C61;[m3];7863,194608;61;61.1;GRUPO 61
18/08/2024;25/08/2024;A. COMPRIMIDO;GD;C62;[m3];0;62;62.1;GRUPO 62
18/08/2024;25/08/2024;A. COMPRIMIDO;GD;C63;[m3];12055,92092;63;63.1;GRUPO 63
18/08/2024;25/08/2024;A. COMPRIMIDO;FOCKE;C64;[m3];3304,448978;64;64.1;GRUPO 64
18/08/2024;25/08/2024;A. COMPRIMIDO;FOCKE;C65;[m3];6210,13125;65;65.1;GRUPO 65
18/08/2024;25/08/2024;A. COMPRIMIDO;FOCKE;C68;[m3];3382,218014;68;68.1;GRUPO 68
18/08/2024;25/08/2024;A. COMPRIMIDO;GD;C90;[m3];9331,95324;90;90.1;GRUPO 90
18/08/2024;25/08/2024;A. COMPRIMIDO;FOCKE;C96;[m3];0;96;96.1;GRUPO 96
18/08/2024;25/08/2024;A. COMPRIMIDO;PMD;DCCC;[m3];0;201;201.1;HxD LAMINA (pre-secado)
18/08/2024;25/08/2024;A. COMPRIMIDO;GD;E13;[m3];2422,581874;401;401.1;GRUPO 13
18/08/2024;25/08/2024;A. COMPRIMIDO;FOCKE;E25;[m3];2636,084891;404;404.1;GRUPO 25
18/08/2024;25/08/2024;A. COMPRIMIDO;GD;E32;[m3];2684,758604;409;409.1;GRUPO 32
18/08/2024;25/08/2024;A. COMPRIMIDO;FOCKE;E33;[m3];3865,223708;410;410.1;GRUPO 33
18/08/2024;25/08/2024;A. COMPRIMIDO;GD;E61;[m3];1593,346051;411;411.1;GRUPO 61
18/08/2024;25/08/2024;A. COMPRIMIDO;GD;E62;[m3];7813,692571;412;412.1;GRUPO 62
18/08/2024;25/08/2024;A. COMPRIMIDO;GD;E63;[m3];11352,38152;413;413.1;GRUPO 63
18/08/2024;25/08/2024;A. COMPRIMIDO;FOCKE;E64;[m3];2178,133607;414;414.1;GRUPO 64
18/08/2024;25/08/2024;A. COMPRIMIDO;FOCKE;E65;[m3];4608,901799;415;415.1;GRUPO 65
18/08/2024;25/08/2024;A. COMPRIMIDO;FOCKE;E68;[m3];726,0688518;417;417.1;GRUPO 68
18/08/2024;25/08/2024;A. COMPRIMIDO;GD;E90;[m3];2467,879176;420;420.1;GRUPO 90
18/08/2024;25/08/2024;A. COMPRIMIDO;FOCKE;E96;[m3];0;421;421.1;GRUPO 96
18/08/2024;25/08/2024;A. COMPRIMIDO;PMD;FIBEX;[m3];663,8193233;202;202.1;
18/08/2024;25/08/2024;A. COMPRIMIDO;FILTROMAT;FILTROMAT;[m3];26157,34728;203;203.1; GRUPO 203
18/08/2024;25/08/2024;A. COMPRIMIDO;FMD;G100;[m3];571,9060469;100;100.1; GRUPO 100
18/08/2024;25/08/2024;A. COMPRIMIDO;FMD;G101;[m3];4738,365394;101;101.1; GRUPO 101
18/08/2024;25/08/2024;A. COMPRIMIDO;FMD;G102;[m3];3711,413135;102;102.1; GRUPO 102
18/08/2024;25/08/2024;A. COMPRIMIDO;FMD;G44;[m3];3463,976396;44;44.1; GRUPO 44
18/08/2024;25/08/2024;A. COMPRIMIDO;FMD;G45;[m3];460,924139;45;45.1; GRUPO 45
18/08/2024;25/08/2024;A. COMPRIMIDO;FMD;G46;[m3];0;46;46.1; GRUPO 46
18/08/2024;25/08/2024;A. COMPRIMIDO;FMD;G51;[m3];1937,308346;51;51.1; GRUPO 51
18/08/2024;25/08/2024;A. COMPRIMIDO;FMD;G73;[m3];3840,920885;73;73.1; GRUPO 73
18/08/2024;25/08/2024;A. COMPRIMIDO;FMD;G84;[m3];0;84;84.1; GRUPO 84
18/08/2024;25/08/2024;A. COMPRIMIDO;PMD;HXD Lamina;[m3];1181,830443;204;204.1;HxD LAMINA (pre-secado)
18/08/2024;25/08/2024;A. COMPRIMIDO;PMD;HXD Vena;[m3];2524,214698;205;205.1;HxD VENA (pre-secado)
18/08/2024;25/08/2024;A. COMPRIMIDO;UTILITIES;SALA COMPRESORES;[m3];198662,9226;206;206.1;MCE+MVAR
18/08/2024;25/08/2024;A. COMPRIMIDO;PMD;SOPLADO;[m3];1758,046148;280;280.1;
18/08/2024;25/08/2024;A. COMPRIMIDO;UTILITIES;TOTAL COMPRESORES;[m3];198662,9226;208;208.1;MCE+MVAR
18/08/2024;25/08/2024;A. COMPRIMIDO;PMD;TOTAL Proceso;[m3];4986,354;209;209.1;TOTAL PMD
18/08/2024;25/08/2024;AGUA;UTILITIES;Ablandador Duchas;[m3];4,6;298;298.2;unitario
18/08/2024;25/08/2024;AGUA;UTILITIES;Ablandador Sala Caldera;[m3];50,5;299;299.2;TOTAL PMD
18/08/2024;25/08/2024;AGUA;UTILITIES;Ablandador Sala Máquinas;[m3];49,5;300;300.2;TEMPERATURA
18/08/2024;25/08/2024;AGUA;UTILITIES;Ablandador SMD2;[m3];26,1;301;301.2;HUMEDAD
18/08/2024;25/08/2024;AGUA;UTILITIES;Agua caliente Camarines;[m3];35;210;210.2;unitario
18/08/2024;25/08/2024;AGUA;UTILITIES;Baños Op1;[m3];0,704468899;211;211.2;unitario
18/08/2024;25/08/2024;AGUA;UTILITIES;Baños Op2;[m3];0,262482671;212;212.2;unitario
18/08/2024;25/08/2024;AGUA;UTILITIES;BOMBA JOCKEY;[m3];2,74;281;281.2;unitario
18/08/2024;25/08/2024;AGUA;UTILITIES;Cabina 1 Climatizado SMD 1;[m3];9,6;213;213.2;HUMEDAD
18/08/2024;25/08/2024;AGUA;UTILITIES;Cabina 2 Climatizado SMD 1;[m3];0;214;214.2;HUMEDAD
18/08/2024;25/08/2024;AGUA;UTILITIES;Cabina 3 Climatizado SMD 1;[m3];8;215;215.2;HUMEDAD
18/08/2024;25/08/2024;AGUA;UTILITIES;CALDERA;[m3];43,91904784;216;216.2;TOTAL PMD
18/08/2024;25/08/2024;AGUA;UTILITIES;Calderas (medidor sala bombas);[m3];66,23090712;217;217.2;TOTAL PMD
18/08/2024;25/08/2024;AGUA;UTILITIES;Climatizado Bodega Transito;[m3];1,6;376;376.2;HUMEDAD
18/08/2024;25/08/2024;AGUA;UTILITIES;CLIMATIZADO SECTOR SMD2;[m3];26,0837202;218;218.2;HUMEDAD
18/08/2024;25/08/2024;AGUA;UTILITIES;Cocina;[m3];27,75070907;219;219.2;unitario
18/08/2024;25/08/2024;AGUA;UTILITIES;Complejo deportivo;[m3];17,65310451;220;220.2;unitario
18/08/2024;25/08/2024;AGUA;OTROS;CONSUMO FABRICA;[m3];159,1497;221;221.2;
18/08/2024;25/08/2024;AGUA;UTILITIES;Duchas;[m3];75,86294132;222;222.2;unitario
18/08/2024;25/08/2024;AGUA;SMD;E62;[m3];0;412;412.2;GRUPO 62
18/08/2024;25/08/2024;AGUA;SMD;E63;[m3];0;413;413.2;GRUPO 63
18/08/2024;25/08/2024;AGUA;UTILITIES;Entrada Planta Riles;[m3];;302;302.2;unitario
18/08/2024;25/08/2024;AGUA;UTILITIES;Entretecho Cocina 1;[m3];41;295;295.2;unitario
18/08/2024;25/08/2024;AGUA;UTILITIES;Entretecho Cocina 2;[m3];10;296;296.2;unitario
18/08/2024;25/08/2024;AGUA;UTILITIES;Estanque Agua Caliente (rojo);[m3];0;297;297.2;
18/08/2024;25/08/2024;AGUA;UTILITIES;Estanque Vacio;[m3];0;223;223.2;unitario
18/08/2024;25/08/2024;AGUA;OTROS;MATRIZ PMD;[m3];59,01677;224;224.2;
18/08/2024;25/08/2024;AGUA;UTILITIES;MEDIDOR GENERAL;[m3];291,4839292;225;225.2;MCE
18/08/2024;25/08/2024;AGUA;UTILITIES;Of. Produccion;[m3];9,462579278;255;255.2;unitario
18/08/2024;25/08/2024;AGUA;UTILITIES;Osmosis_Ppal_Consumida;[m3];82,9174975;352;352.2;
18/08/2024;25/08/2024;AGUA;UTILITIES;Osmosis_Ppal_Entrada;[m3];115,4699478;353;353.2;
18/08/2024;25/08/2024;AGUA;UTILITIES;Osmosis_Ppal_Rechazo;[m3];1,205197833;354;354.2;
18/08/2024;25/08/2024;AGUA;UTILITIES;Osmosis_Ppal_Reciclada;[m3];119,228286;355;355.2;
18/08/2024;25/08/2024;AGUA;UTILITIES;PLANTA OSMOSIS;[m3];11,42193322;226;226.2;unitario
18/08/2024;25/08/2024;AGUA;UTILITIES;PLANTA RILES;[m3];0,076169084;227;227.2;unitario
18/08/2024;25/08/2024;AGUA;UTILITIES;Planta Riles (Salida);[m3];0;289;289.2;unitario
18/08/2024;25/08/2024;AGUA;UTILITIES;RECHAZO OSMOSIS;[m3];8,786630112;228;228.2;unitario
18/08/2024;25/08/2024;AGUA;UTILITIES;Reciclado Organico (ORCA);[m3];9;303;303.2;unitario
18/08/2024;25/08/2024;AGUA;UTILITIES;Recuperación Cabinas SMD 1;[m3];38;323;323.2;unitario
18/08/2024;25/08/2024;AGUA;UTILITIES;Recuperación Cabinas SMD 2;[m3];7;324;324.2;unitario
18/08/2024;25/08/2024;AGUA;UTILITIES;Recuperación Lluvia Norte;[m3];0;341;341.2;PRECIPITACIONES
18/08/2024;25/08/2024;AGUA;UTILITIES;Recuperación Lluvia Sur;[m3];0;342;342.2;PRECIPITACIONES
18/08/2024;25/08/2024;AGUA;UTILITIES;RETORNO CONDENSADO;[m3];2,905569864;284;284.2;VAPOR TOTAL
18/08/2024;25/08/2024;AGUA;SMD;Sala Pasteros;[m3];10,9;290;290.2;
18/08/2024;25/08/2024;AGUA;UTILITIES;Torre sulzer 1;[m3];0;229;229.2;TEMPERATURA
18/08/2024;25/08/2024;AGUA;UTILITIES;Torre sulzer 2;[m3];16,2;230;230.2;
18/08/2024;25/08/2024;CDD;UTILITIES;CDD;[°C];0;328;;
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;AA Bod Hebras 1;[kWh];5903,5;364;364.3;HUMEDAD
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;AA Bod Hebras 2;[kWh];2732;365;365.3;HUMEDAD
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;AA Bod Hebras 3;[kWh];3767;366;366.3;HUMEDAD
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;AA Oficinas;[kWh];958;367;367.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;PMD;Admoist;[kWh];83;231;231.3;HxD VENA (pre-secado)
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Aire Acondicionado SMD1;[kWh];4679;232;232.3;HUMEDAD
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Aire Acondicionado SMD2;[kWh];1555,587;233;233.3;HUMEDAD
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;ALMACENES;[kWh];1703;234;234.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;AN3;[kWh];34;237;237.3;MCE
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;AN4;[kWh];1766;238;238.3;MCE
18/08/2024;25/08/2024;Energía Eléctrica;Supply;BMP;[kWh];1211;368;368.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;Supply;BPT;[kWh];4396;239;239.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;GD;C13;[kWh];1366;13;13.3;GRUPO 13
18/08/2024;25/08/2024;Energía Eléctrica;FOCKE;C25;[kWh];2169,625;25;25.3;GRUPO 25
18/08/2024;25/08/2024;Energía Eléctrica;GD;C32;[kWh];1067;32;32.3;GRUPO 32
18/08/2024;25/08/2024;Energía Eléctrica;FOCKE;C33;[kWh];3747;33;33.3;GRUPO 33
18/08/2024;25/08/2024;Energía Eléctrica;GD;C61;[kWh];1189;61;61.3;GRUPO 61
18/08/2024;25/08/2024;Energía Eléctrica;GD;C62;[kWh];1571;62;62.3;GRUPO 62
18/08/2024;25/08/2024;Energía Eléctrica;GD;C63;[kWh];2640;63;63.3;GRUPO 63
18/08/2024;25/08/2024;Energía Eléctrica;FOCKE;C64;[kWh];1643;64;64.3;GRUPO 64
18/08/2024;25/08/2024;Energía Eléctrica;FOCKE;C65;[kWh];3297;65;65.3;GRUPO 65
18/08/2024;25/08/2024;Energía Eléctrica;FOCKE;C68;[kWh];504;68;68.3;GRUPO 68
18/08/2024;25/08/2024;Energía Eléctrica;GD;C90;[kWh];2082;90;90.3;GRUPO 90
18/08/2024;25/08/2024;Energía Eléctrica;FOCKE;C96;[kWh];0;96;96.3;GRUPO 96
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Cabina 1 Climatizado SMD 1;[kWh];2575;213;213.3;HUMEDAD
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Cabina 2 Climatizado SMD 1;[kWh];0;214;214.3;HUMEDAD
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Cabina 3 Climatizado SMD 1;[kWh];2104;215;215.3;HUMEDAD
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Calderas;[kWh];1422;216;216.3;VAPOR TOTAL
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Chiller SMD1;[kWh];0;329;329.3;TEMPERATURA
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Chiller SMD2;[kWh];0;330;330.3;TEMPERATURA
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Climatizado Bod Transito;[kWh];3216;375;375.3;
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;CLIMATIZADO BODEGA HEBRAS;[kWh];12402,5;285;285.3;HUMEDAD
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Cocina;[kWh];37;219;219.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Colector 1;[kWh];382;241;241.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Colector 2;[kWh];1017;242;242.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Complejo deportivo;[kWh];499,78125;220;220.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Compresor SALA;[kWh];23677;243;243.3;MCE+MVAR
18/08/2024;25/08/2024;Energía Eléctrica;PMD;DCCC;[kWh];229,484375;201;201.3;HxD LAMINA (pre-secado)
18/08/2024;25/08/2024;Energía Eléctrica;GD;E13;[kWh];875;401;401.3;GRUPO 13
18/08/2024;25/08/2024;Energía Eléctrica;FOCKE;E25;[kWh];0;404;404.3;GRUPO 25
18/08/2024;25/08/2024;Energía Eléctrica;GD;E32;[kWh];400;409;409.3;GRUPO 32
18/08/2024;25/08/2024;Energía Eléctrica;FOCKE;E33;[kWh];1000,125;410;410.3;GRUPO 33
18/08/2024;25/08/2024;Energía Eléctrica;GD;E61;[kWh];3181;411;411.3;GRUPO 61
18/08/2024;25/08/2024;Energía Eléctrica;GD;E62;[kWh];2108;412;412.3;GRUPO 62
18/08/2024;25/08/2024;Energía Eléctrica;GD;E63;[kWh];3901;413;413.3;GRUPO 63
18/08/2024;25/08/2024;Energía Eléctrica;FOCKE;E64;[kWh];689;414;414.3;GRUPO 64
18/08/2024;25/08/2024;Energía Eléctrica;FOCKE;E65;[kWh];1158;415;415.3;GRUPO 65
18/08/2024;25/08/2024;Energía Eléctrica;FOCKE;E68;[kWh];396;417;417.3;GRUPO 68
18/08/2024;25/08/2024;Energía Eléctrica;GD;E90;[kWh];1083;420;420.3;GRUPO 90
18/08/2024;25/08/2024;Energía Eléctrica;FOCKE;E96;[kWh];0;421;421.3;GRUPO 96
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;EP3;[kWh];1730;246;246.3;MCE1
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;EP4;[kWh];2819;247;247.3;MCE2
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;EP5;[kWh];132;248;248.3;MCE3
18/08/2024;25/08/2024;Energía Eléctrica;PMD;Extractores Techo;[kWh];20;369;369.3;TOTAL PMD
18/08/2024;25/08/2024;Energía Eléctrica;PMD;Fibex;[kWh];1638;202;202.3;Fibex
18/08/2024;25/08/2024;Energía Eléctrica;FILTROMAT;FILTROMAT;[kWh];2286;203;203.3; GRUPO 203
18/08/2024;25/08/2024;Energía Eléctrica;FMD;G100;[kWh];12;100;100.3; GRUPO 100
18/08/2024;25/08/2024;Energía Eléctrica;FMD;G101;[kWh];815;101;101.3; GRUPO 101
18/08/2024;25/08/2024;Energía Eléctrica;FMD;G102;[kWh];1232,5;102;102.3; GRUPO 102
18/08/2024;25/08/2024;Energía Eléctrica;FMD;G44;[kWh];1295;44;44.3; GRUPO 44
18/08/2024;25/08/2024;Energía Eléctrica;FMD;G46;[kWh];0;46;46.3; GRUPO 46
18/08/2024;25/08/2024;Energía Eléctrica;FMD;G51;[kWh];574;51;51.3; GRUPO 51
18/08/2024;25/08/2024;Energía Eléctrica;FMD;G73;[kWh];138;73;73.3; GRUPO 73
18/08/2024;25/08/2024;Energía Eléctrica;FMD;G84;[kWh];3444;84;84.3; GRUPO 84
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Generador 1;[kWh];0;356;356.3;MCE
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Generador 2;[kWh];0;357;357.3;MCE
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Generador 3;[kWh];0;358;358.3;MCE
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Generador 4;[kWh];0;359;359.3;MCE
18/08/2024;25/08/2024;Energía Eléctrica;PMD;General PMD;[kWh];11236,25;251;251.3;TOTAL PMD
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Humidificadores SMD;[kWh];1555,587;370;370.3;HUMEDAD
18/08/2024;25/08/2024;Energía Eléctrica;PMD;HxD Lamina;[kWh];1845;204;204.3;
18/08/2024;25/08/2024;Energía Eléctrica;PMD;HxD Vena;[kWh];1727;205;205.3;
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Iluminación Acceso;[kWh];963;345;345.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Iluminación BPT;[kWh];2693;346;346.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Iluminacion FMD;[kWh];2720;347;347.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Iluminación Oficinas;[kWh];311,875;348;348.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Iluminacion PMD;[kWh];3518;349;349.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Iluminacion SMD 1.1;[kWh];2353;350;350.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Iluminacion SMD 2;[kWh];451;351;351.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Manejadoras SMD 2;[kWh];7156,413;315;315.3;HUMEDAD
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;MEDIDOR GENERAL;[kWh];136403,5;225;225.3;MCE
18/08/2024;25/08/2024;Energía Eléctrica;OFICINAS;Of. Adminstrativas;[kWh];812,4375;254;254.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;OFICINAS;Of. Produccion;[kWh];958;255;255.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Osmosis Ppal;[kWh];159,871;360;360.3;
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Planta de Riles;[kWh];1635;361;361.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Planta Solar;[kWh];819,53;291;291.3;IRRADIACION
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Planta_Solar_Ppal;[kWh];45964,375;362;362.3;IRRADIACION
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Sala de Bombas;[kWh];3554;371;371.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;OFICINAS;TD Computacion;[kWh];1248;372;372.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;TDF Laboratorio;[kWh];687;373;373.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;TOTAL ALUMBRADO;[kWh];13009,9;286;286.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;TOTAL AN;[kWh];1800;257;257.3;MCE
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Total Climatizado Producción;[kWh];18637,1;374;374.3;HUMEDAD
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;TOTAL COMPRESORES;[kWh];23677;208;208.3;MCE+MVAR
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;TOTAL Energía Electrica;[kWh];183187,4;363;363.3;MCE
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;TOTAL EP;[kWh];4681;258;258.3;MCE
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;TOTAL PALETIZADO;[kWh];3102;259;259.3;unitario
18/08/2024;25/08/2024;Energía Eléctrica;UTILITIES;Vacío;[kWh];4028;260;260.3;MCE
18/08/2024;25/08/2024;Energía Refrigeracion;UTILITIES;Chiller 1;[TNh];9,719022062;287;287.4;
18/08/2024;25/08/2024;Energía Refrigeracion;UTILITIES;Chiller 2;[TNh];346,5684077;288;288.4;
18/08/2024;25/08/2024;GAS;UTILITIES;Calderas;[m3];4941,977505;216;216.5;VAPOR TOTAL
18/08/2024;25/08/2024;GAS;UTILITIES;Caldereta Duchas #1;[m3];458,1;282;282.5;TEMPERATURA
18/08/2024;25/08/2024;GAS;UTILITIES;Caldereta Duchas #2;[m3];536;283;283.5;TEMPERATURA
18/08/2024;25/08/2024;GAS;UTILITIES;Calefaccion SMD1;[m3];1215,873797;264;264.5;TEMPERATURA
18/08/2024;25/08/2024;GAS;UTILITIES;Cocina;[m3];103;219;219.5;unitario
18/08/2024;25/08/2024;GAS;PMD;HxD Lamina;[m3];1481,731091;204;204.5;
18/08/2024;25/08/2024;GAS;PMD;HxD Vena;[m3];2074,427025;205;205.5;
18/08/2024;25/08/2024;GAS;UTILITIES;MEDIDOR GENERAL;[m3];13336;225;225.5;MCE
18/08/2024;25/08/2024;HDD;UTILITIES;HDD;[°C];62,1;331;;
18/08/2024;25/08/2024;VACIO;UTILITIES;B. Busch 1;[m3];53501,14235;316;316.6;
18/08/2024;25/08/2024;VACIO;UTILITIES;B. Busch 2;[m3];47635,52757;317;317.6;
18/08/2024;25/08/2024;VACIO;UTILITIES;B. Busch 3;[m3];18681,13682;318;318.6;
18/08/2024;25/08/2024;VACIO;UTILITIES;B. Busch 4;[m3];17382,03519;319;319.6;
18/08/2024;25/08/2024;VACIO;SMD;SMD;[m3];137199,838;265;265.6;
18/08/2024;25/08/2024;VAPOR;PMD;Admoist;[Tn];3,993214012;231;231.7;HxD VENA (pre-secado)
18/08/2024;25/08/2024;VAPOR;PMD;DCCC;[Tn];5,10086464;201;201.7;HxD LAMINA (pre-secado)
18/08/2024;25/08/2024;VAPOR;FMD;G51;[kg];2713,661458;51;51.7; GRUPO 51
18/08/2024;25/08/2024;VAPOR;UTILITIES;MEDIDOR GENERAL;[Tn];41,35927093;225;225.7;MCE
18/08/2024;25/08/2024;VAPOR;PMD;STS Vena;[Tn];19,05554428;266;266.7;HxD VENA (pre-secado)
18/08/2024;25/08/2024;AGUA;PMD;TOTAL PMD;[m3];49,6;279;279.2;TOTAL PMD
18/08/2024;25/08/2024;VAPOR;PMD;TOTAL PMD;[Tn];38,64560947;279;279.7;TOTAL PMD
25/11/2024;1/12/2024;GAS;PMD;TOTAL PMD;[m3];4797,3;279;279.5;TOTAL PMD
25/11/2024;1/12/2024;AGUA;PMD;TOTAL PMD;[m3];96,7;279;279.2;TOTAL PMD
25/11/2024;1/12/2024;VAPOR;PMD;TOTAL PMD;[Tn];67,67865741;279;279.7;TOTAL PMD
25/11/2024;1/12/2024;AGUA;PMD;Lavado Admoist;[m3];0,659;274;274.2;HxD VENA (pre-secado)
25/11/2024;1/12/2024;AGUA;PMD;Lavado DCCC;[m3];0;320;320.2;HxD LAMINA (pre-secado)
25/11/2024;1/12/2024;AGUA;PMD;Lavado Fibex;[m3];0,7;275;275.2;Fibex
25/11/2024;1/12/2024;AGUA;PMD;Lavado HxD Lamina;[m3];5;321;321.2;HxD LAMINA (pre-secado)
25/11/2024;1/12/2024;AGUA;PMD;Lavado RCC;[m3];1;322;322.2;HxD LAMINA (pre-secado)
25/11/2024;1/12/2024;AGUA;PMD;Lavado sala Casing;[m3];1,5;276;276.2;HxD LAMINA (pre-secado)
25/11/2024;1/12/2024;AGUA;SMD;E63;[m3];0;413;413.2;GRUPO 63
25/11/2024;1/12/2024;AGUA;UTILITIES;Cabina 2 Climatizado SMD 1;[m3];0;214;214.2;HUMEDAD
